timestamp,open,high,low,close,volume
2026-05-22 09:15:00+05:30,236.6,236.6,166.55,179.9,1863810
2026-05-22 09:20:00+05:30,179.8,179.8,154.15,154.6,3038945
2026-05-22 09:25:00+05:30,154.5,165.9,151.55,161.3,4093180
2026-05-22 09:30:00+05:30,161.05,161.75,154.6,156.7,702390
2026-05-22 09:35:00+05:30,147.0,147.45,140.55,144.0,998595
2026-05-22 09:40:00+05:30,152.25,160.65,151.0,159.85,1095445
2026-05-22 09:45:00+05:30,154.8,157.3,150.8,153.9,844675
2026-05-22 09:50:00+05:30,161.55,161.55,151.3,153.3,735995
2026-05-22 09:55:00+05:30,140.8,143.15,138.1,142.75,747565
2026-05-22 10:00:00+05:30,139.3,143.0,137.1,142.65,905060
2026-05-22 10:05:00+05:30,144.55,148.9,143.0,144.9,1055795
2026-05-22 10:10:00+05:30,134.1,134.15,129.6,133.75,851370
2026-05-22 10:15:00+05:30,131.45,134.2,130.0,132.35,384800
2026-05-22 10:20:00+05:30,141.9,143.55,141.4,142.7,430170
2026-05-22 10:25:00+05:30,143.1,144.1,136.35,136.35,660335
2026-05-22 10:30:00+05:30,142.8,142.8,138.8,140.5,631280
2026-05-22 10:35:00+05:30,134.35,135.6,131.75,132.1,411970
2026-05-22 10:40:00+05:30,133.85,135.25,127.5,128.25,837590
2026-05-22 10:45:00+05:30,123.7,127.7,123.55,127.7,457470
2026-05-22 10:50:00+05:30,129.35,134.7,129.35,133.1,449475
2026-05-22 10:55:00+05:30,130.65,133.0,130.65,132.9,177385
2026-05-22 11:00:00+05:30,131.8,134.6,130.6,130.6,397865
2026-05-22 11:05:00+05:30,132.15,132.8,130.2,131.35,222170
2026-05-22 11:10:00+05:30,134.15,135.5,133.1,133.4,173745
2026-05-22 11:15:00+05:30,135.2,137.6,134.75,135.95,223730
2026-05-22 11:20:00+05:30,137.0,142.0,136.3,140.45,954070
2026-05-22 11:25:00+05:30,128.3,136.0,128.0,135.95,578045
2026-05-22 11:30:00+05:30,142.65,147.85,140.45,145.2,1476020
2026-05-22 11:35:00+05:30,139.75,141.35,138.15,140.65,277485
2026-05-22 11:40:00+05:30,130.95,133.55,127.15,127.15,593450
2026-05-22 11:45:00+05:30,115.35,118.15,114.0,115.95,787865
2026-05-22 11:50:00+05:30,116.4,121.0,115.85,120.0,499590
2026-05-22 11:55:00+05:30,119.2,119.85,117.95,119.45,179140
2026-05-22 12:00:00+05:30,118.3,121.4,117.5,120.6,435695
2026-05-22 12:05:00+05:30,123.15,124.45,122.05,122.95,248300
2026-05-22 12:10:00+05:30,126.0,126.25,122.3,123.15,312130
2026-05-22 12:15:00+05:30,121.55,123.8,120.5,121.9,195715
2026-05-22 12:20:00+05:30,124.25,125.55,123.8,124.85,280865
2026-05-22 12:25:00+05:30,137.2,138.0,133.35,133.65,883025
2026-05-22 12:30:00+05:30,135.05,140.0,133.95,139.35,1110395
2026-05-22 12:35:00+05:30,133.3,139.0,133.3,138.6,368485
2026-05-22 12:40:00+05:30,132.65,133.05,127.4,127.85,623415
2026-05-22 12:45:00+05:30,125.75,126.6,122.2,124.65,337090
2026-05-22 12:50:00+05:30,114.85,114.9,107.7,111.8,983125
2026-05-22 12:55:00+05:30,108.05,110.7,107.7,109.85,309725
2026-05-22 13:00:00+05:30,109.25,110.5,108.7,110.1,209430
2026-05-22 13:05:00+05:30,110.4,113.75,110.4,112.6,181740
2026-05-22 13:10:00+05:30,114.1,114.8,112.15,112.8,180180
2026-05-22 13:15:00+05:30,112.35,115.0,112.35,115.0,132015
2026-05-22 13:20:00+05:30,113.2,113.6,111.0,111.15,245375
2026-05-22 13:25:00+05:30,114.4,115.75,113.35,114.7,111085
2026-05-22 13:30:00+05:30,114.6,115.3,112.7,113.9,192075
2026-05-22 13:35:00+05:30,112.5,115.25,112.05,115.0,112580
2026-05-22 13:40:00+05:30,114.0,115.35,112.15,113.55,94250
2026-05-22 13:45:00+05:30,116.75,117.25,109.75,110.35,582855
2026-05-22 13:50:00+05:30,114.85,115.15,109.4,110.65,266240
2026-05-22 13:55:00+05:30,115.95,122.9,115.7,117.5,1095900
2026-05-22 14:00:00+05:30,115.7,119.5,115.25,118.2,485745
2026-05-22 14:05:00+05:30,134.0,145.45,133.6,135.05,2711475
2026-05-22 14:10:00+05:30,125.4,129.7,125.4,126.7,493090
2026-05-22 14:15:00+05:30,126.0,128.2,125.1,125.5,334425
2026-05-22 14:20:00+05:30,136.55,140.55,135.25,140.0,1000220
2026-05-22 14:25:00+05:30,137.25,138.8,133.95,136.8,687245
2026-05-22 14:30:00+05:30,150.55,162.0,142.7,147.9,4173780
2026-05-22 14:35:00+05:30,146.9,152.0,146.25,147.2,777595
2026-05-22 14:40:00+05:30,157.9,161.85,154.5,158.2,833820
2026-05-22 14:45:00+05:30,166.6,169.05,151.4,157.0,3339050
2026-05-22 14:50:00+05:30,157.4,160.5,153.55,157.4,1852110
2026-05-22 14:55:00+05:30,156.9,162.7,154.25,156.55,1951755
2026-05-22 15:00:00+05:30,154.85,175.5,149.65,155.85,5586815
2026-05-22 15:05:00+05:30,156.4,162.25,145.85,153.5,2581345
2026-05-22 15:10:00+05:30,154.35,158.3,148.05,149.0,1953315
2026-05-22 15:15:00+05:30,147.55,150.55,135.4,139.9,2747940
2026-05-22 15:20:00+05:30,140.0,143.4,136.4,137.15,463905
2026-05-22 15:25:00+05:30,131.65,135.9,130.75,134.6,584740
