timestamp,open,high,low,close,volume
2026-05-18 09:15:00+05:30,150.0,196.95,130.05,185.4,12810395
2026-05-18 09:20:00+05:30,183.15,195.0,178.75,189.55,6258265
2026-05-18 09:25:00+05:30,188.1,210.95,186.15,200.6,6662110
2026-05-18 09:30:00+05:30,201.5,210.1,187.35,194.3,5785455
2026-05-18 09:35:00+05:30,195.45,216.75,188.4,208.05,4628260
2026-05-18 09:40:00+05:30,209.1,215.0,193.4,202.4,3159780
2026-05-18 09:45:00+05:30,202.3,219.0,197.85,217.5,3307395
2026-05-18 09:50:00+05:30,218.0,228.95,212.4,224.3,3518580
2026-05-18 09:55:00+05:30,225.3,234.0,214.55,216.5,2382965
2026-05-18 10:00:00+05:30,216.6,218.45,201.65,204.1,1958775
2026-05-18 10:05:00+05:30,204.15,219.95,202.0,210.95,2111980
2026-05-18 10:10:00+05:30,211.35,212.85,201.05,203.9,1493895
2026-05-18 10:15:00+05:30,204.0,211.0,189.55,192.65,2304835
2026-05-18 10:20:00+05:30,192.4,200.25,188.2,195.0,2072655
2026-05-18 10:25:00+05:30,194.25,201.0,191.55,196.0,1693575
2026-05-18 10:30:00+05:30,196.05,213.0,168.05,168.35,4640285
2026-05-18 10:35:00+05:30,168.95,175.4,155.6,164.95,4240015
2026-05-18 10:40:00+05:30,163.95,182.1,159.55,170.85,3685825
2026-05-18 10:45:00+05:30,172.8,194.0,167.4,178.45,4174300
2026-05-18 10:50:00+05:30,178.2,179.5,154.65,157.8,2673970
2026-05-18 10:55:00+05:30,157.4,158.65,144.25,146.05,3507790
2026-05-18 11:00:00+05:30,145.45,154.8,142.45,154.45,3793075
2026-05-18 11:05:00+05:30,154.7,154.9,139.1,144.15,3812120
2026-05-18 11:10:00+05:30,144.5,154.0,142.8,147.65,2828085
2026-05-18 11:15:00+05:30,147.7,151.45,136.15,137.75,4466670
2026-05-18 11:20:00+05:30,137.5,144.25,137.1,141.95,843700
2026-05-18 11:25:00+05:30,127.35,133.85,125.65,129.65,1785940
2026-05-18 11:30:00+05:30,136.9,138.0,132.0,132.4,1088230
2026-05-18 11:35:00+05:30,121.6,124.75,119.9,121.75,957515
2026-05-18 11:40:00+05:30,110.75,117.8,110.25,117.15,1768130
2026-05-18 11:45:00+05:30,120.65,121.7,118.5,119.35,906295
2026-05-18 11:50:00+05:30,131.75,133.8,130.35,133.1,1048580
2026-05-18 11:55:00+05:30,135.7,137.55,129.35,137.3,1690130
2026-05-18 12:00:00+05:30,147.9,152.0,141.45,147.25,8140795
2026-05-18 12:05:00+05:30,146.75,147.6,141.4,142.75,755495
2026-05-18 12:10:00+05:30,138.9,139.35,130.5,130.5,1105325
2026-05-18 12:15:00+05:30,120.5,120.5,115.95,119.0,1775865
2026-05-18 12:20:00+05:30,121.55,125.6,120.3,124.55,856440
2026-05-18 12:25:00+05:30,117.65,118.15,113.95,114.45,1282840
2026-05-18 12:30:00+05:30,108.6,108.6,101.2,103.1,2344875
2026-05-18 12:35:00+05:30,95.0,95.0,88.5,91.8,1973595
2026-05-18 12:40:00+05:30,92.4,96.4,92.4,94.2,1270360
2026-05-18 12:45:00+05:30,98.85,103.15,98.7,103.15,1205880
2026-05-18 12:50:00+05:30,102.75,103.3,99.65,102.65,855920
2026-05-18 12:55:00+05:30,95.35,95.4,89.05,90.7,1364285
2026-05-18 13:00:00+05:30,77.55,80.4,72.9,79.55,2683200
2026-05-18 13:05:00+05:30,77.45,83.7,77.0,83.5,1659905
2026-05-18 13:10:00+05:30,88.8,91.9,86.5,91.9,1098500
2026-05-18 13:15:00+05:30,87.6,88.05,85.25,86.2,986440
