timestamp,open,high,low,close,volume
2026-05-14 09:15:00+05:30,222.35,241.85,178.0,189.45,3969355
2026-05-14 09:20:00+05:30,189.1,189.3,174.0,178.45,2121145
2026-05-14 09:25:00+05:30,177.95,183.3,167.0,170.05,1660360
2026-05-14 09:30:00+05:30,168.7,182.6,168.3,182.0,1718080
2026-05-14 09:35:00+05:30,182.4,202.2,178.6,201.35,3649230
2026-05-14 09:40:00+05:30,201.8,219.5,199.95,215.1,3077165
2026-05-14 09:45:00+05:30,214.75,222.6,193.25,217.2,3028610
2026-05-14 09:50:00+05:30,217.45,229.75,210.6,227.1,1636050
2026-05-14 09:55:00+05:30,228.6,245.85,222.7,234.9,1850030
2026-05-14 10:00:00+05:30,234.9,239.4,215.9,222.45,856440
2026-05-14 10:05:00+05:30,223.6,236.05,217.6,221.2,754390
2026-05-14 10:10:00+05:30,222.0,228.0,214.0,215.2,563030
2026-05-14 10:15:00+05:30,215.8,223.7,202.9,203.0,683150
2026-05-14 10:20:00+05:30,202.65,229.9,202.5,214.1,989755
2026-05-14 10:25:00+05:30,214.35,216.75,199.7,207.8,602420
2026-05-14 10:30:00+05:30,207.3,210.3,196.0,196.75,578825
2026-05-14 10:35:00+05:30,195.9,196.75,187.8,194.0,950950
2026-05-14 10:40:00+05:30,194.25,216.75,192.3,216.2,1338350
2026-05-14 10:45:00+05:30,216.55,252.1,216.1,251.85,1800695
2026-05-14 10:50:00+05:30,252.1,262.4,225.45,230.5,1372605
2026-05-14 10:55:00+05:30,230.75,253.35,229.05,252.3,612950
2026-05-14 11:00:00+05:30,252.05,252.6,241.35,251.4,353730
2026-05-14 11:05:00+05:30,250.9,256.8,241.15,251.65,321165
2026-05-14 11:10:00+05:30,251.45,254.0,232.0,235.75,357110
2026-05-14 11:15:00+05:30,235.25,235.5,205.6,206.7,682500
2026-05-14 11:20:00+05:30,206.3,208.05,174.75,178.5,1691560
2026-05-14 11:25:00+05:30,178.0,192.3,160.65,168.4,2474680
2026-05-14 11:30:00+05:30,167.95,168.15,150.0,153.9,2085850
2026-05-14 11:35:00+05:30,153.25,153.3,140.7,144.25,1145950
2026-05-14 11:40:00+05:30,144.2,149.6,132.1,132.95,1312025
2026-05-14 11:45:00+05:30,133.15,141.4,130.0,132.0,944060
2026-05-14 11:50:00+05:30,131.6,136.2,128.0,135.95,757120
2026-05-14 11:55:00+05:30,136.3,138.65,131.0,132.5,394615
2026-05-14 12:00:00+05:30,133.9,143.95,132.0,140.8,736840
2026-05-14 12:05:00+05:30,141.15,143.95,134.8,142.15,583375
2026-05-14 12:10:00+05:30,141.5,146.25,135.15,135.6,523315
2026-05-14 12:15:00+05:30,135.55,135.7,121.75,130.6,804505
2026-05-14 12:20:00+05:30,130.25,130.8,123.65,124.35,303745
2026-05-14 12:25:00+05:30,124.25,126.6,120.5,126.25,260065
2026-05-14 12:30:00+05:30,126.1,130.9,123.9,130.2,303615
2026-05-14 12:35:00+05:30,130.0,135.1,127.15,130.8,362505
2026-05-14 12:40:00+05:30,131.1,133.0,122.35,123.05,316095
2026-05-14 12:45:00+05:30,122.3,129.55,118.2,120.15,472420
2026-05-14 12:50:00+05:30,120.2,131.7,119.7,126.55,355095
2026-05-14 12:55:00+05:30,126.55,130.4,122.2,125.4,227305
2026-05-14 13:00:00+05:30,125.4,125.4,107.8,108.75,665730
2026-05-14 13:05:00+05:30,109.1,114.6,107.2,114.55,397670
2026-05-14 13:10:00+05:30,114.65,123.6,113.0,116.65,499785
2026-05-14 13:15:00+05:30,116.45,118.55,111.0,115.4,268320
2026-05-14 13:20:00+05:30,115.4,119.95,113.65,119.95,138320
2026-05-14 13:25:00+05:30,120.2,120.2,115.3,119.05,168090
2026-05-14 13:30:00+05:30,119.1,120.35,112.0,113.85,198055
2026-05-14 13:35:00+05:30,113.8,114.45,105.65,111.95,372190
2026-05-14 13:40:00+05:30,111.6,111.85,106.15,106.45,215930
2026-05-14 13:45:00+05:30,106.45,110.9,104.0,110.55,275470
2026-05-14 13:50:00+05:30,110.3,113.45,106.95,107.9,276445
2026-05-14 13:55:00+05:30,107.8,109.6,104.1,106.35,240565
2026-05-14 14:00:00+05:30,106.05,108.85,103.5,104.05,215735
2026-05-14 14:05:00+05:30,104.0,105.15,99.15,101.9,387790
2026-05-14 14:10:00+05:30,102.15,106.75,100.0,105.65,246285
2026-05-14 14:15:00+05:30,105.45,112.1,101.35,111.5,378625
2026-05-14 14:20:00+05:30,111.8,112.65,104.6,106.1,317005
2026-05-14 14:25:00+05:30,106.35,106.35,98.55,100.5,334490
2026-05-14 14:30:00+05:30,100.2,101.55,93.75,98.95,415025
2026-05-14 14:35:00+05:30,98.7,107.75,98.15,105.8,518375
2026-05-14 14:40:00+05:30,106.05,111.2,104.45,108.95,452075
2026-05-14 14:45:00+05:30,108.15,119.4,107.2,115.15,1018225
2026-05-14 14:50:00+05:30,115.25,116.85,109.55,115.3,550485
2026-05-14 14:55:00+05:30,115.0,120.0,108.3,112.6,522405
2026-05-14 15:00:00+05:30,113.25,117.2,110.95,114.6,589485
2026-05-14 15:05:00+05:30,114.75,129.65,114.15,123.4,998855
2026-05-14 15:10:00+05:30,123.45,124.5,116.7,120.15,603655
2026-05-14 15:15:00+05:30,120.55,122.95,113.7,119.5,757900
2026-05-14 15:20:00+05:30,119.6,121.15,111.05,111.6,738985
2026-05-14 15:25:00+05:30,111.7,113.6,96.25,100.55,1141140
