timestamp,open,high,low,close,volume
2026-05-22 09:15:00+05:30,24.95,28.95,20.85,26.3,2006550
2026-05-22 09:20:00+05:30,26.35,32.3,26.15,31.7,1893840
2026-05-22 09:25:00+05:30,31.75,32.4,28.65,29.8,943995
2026-05-22 09:30:00+05:30,29.6,30.65,29.1,29.95,221585
2026-05-22 09:35:00+05:30,34.0,34.8,33.1,33.95,361010
2026-05-22 09:40:00+05:30,30.0,30.3,28.45,28.45,203970
2026-05-22 09:45:00+05:30,29.35,30.3,28.7,29.4,187590
2026-05-22 09:50:00+05:30,27.65,29.65,27.65,29.25,106405
2026-05-22 09:55:00+05:30,32.15,32.8,31.1,31.45,150020
2026-05-22 10:00:00+05:30,32.4,33.6,31.0,31.0,175825
2026-05-22 10:05:00+05:30,30.35,31.35,29.7,31.05,180635
2026-05-22 10:10:00+05:30,33.4,35.15,33.3,34.2,376415
2026-05-22 10:15:00+05:30,33.55,34.0,32.45,32.85,115180
2026-05-22 10:20:00+05:30,30.3,30.35,29.65,29.85,126425
2026-05-22 10:25:00+05:30,29.6,31.3,29.5,31.2,60905
2026-05-22 10:30:00+05:30,29.3,30.35,29.3,29.95,73710
2026-05-22 10:35:00+05:30,31.25,32.05,30.85,32.0,61685
2026-05-22 10:40:00+05:30,30.85,32.45,30.4,32.0,92235
2026-05-22 10:45:00+05:30,33.6,33.65,32.35,32.35,124020
2026-05-22 10:50:00+05:30,31.45,31.45,30.2,30.5,112060
2026-05-22 10:55:00+05:30,30.9,30.9,30.35,30.5,28860
2026-05-22 11:00:00+05:30,30.4,30.75,29.85,30.75,105950
2026-05-22 11:05:00+05:30,30.15,30.6,29.75,30.0,46930
2026-05-22 11:10:00+05:30,29.55,29.7,29.1,29.45,29510
2026-05-22 11:15:00+05:30,28.65,28.75,28.25,28.45,22100
2026-05-22 11:20:00+05:30,28.15,28.35,27.35,27.5,116870
2026-05-22 11:25:00+05:30,29.9,30.05,27.95,28.05,122070
2026-05-22 11:30:00+05:30,26.1,26.6,25.1,25.4,282555
2026-05-22 11:35:00+05:30,26.8,27.1,26.55,26.8,21905
2026-05-22 11:40:00+05:30,28.2,29.15,27.8,28.95,131560
2026-05-22 11:45:00+05:30,33.85,37.3,33.2,36.5,730015
2026-05-22 11:50:00+05:30,36.65,37.0,34.5,35.15,199615
2026-05-22 11:55:00+05:30,34.25,35.1,34.05,34.2,97240
2026-05-22 12:00:00+05:30,34.55,35.0,32.45,32.7,137865
2026-05-22 12:05:00+05:30,31.9,32.3,31.65,32.2,66235
2026-05-22 12:10:00+05:30,30.3,31.9,30.3,31.8,98930
2026-05-22 12:15:00+05:30,32.5,32.65,31.7,32.3,33670
2026-05-22 12:20:00+05:30,31.05,31.1,30.35,30.55,112385
2026-05-22 12:25:00+05:30,28.35,29.0,28.1,28.95,113880
2026-05-22 12:30:00+05:30,28.85,29.0,27.7,27.9,204425
2026-05-22 12:35:00+05:30,28.95,29.0,27.8,27.8,154830
2026-05-22 12:40:00+05:30,29.15,30.2,29.0,30.2,118040
2026-05-22 12:45:00+05:30,30.7,31.55,30.3,30.8,95420
2026-05-22 12:50:00+05:30,34.75,38.25,34.65,35.6,439075
2026-05-22 12:55:00+05:30,38.4,38.7,36.5,37.45,159510
2026-05-22 13:00:00+05:30,36.45,36.7,35.6,36.0,88335
2026-05-22 13:05:00+05:30,34.95,35.1,33.65,34.2,85475
2026-05-22 13:10:00+05:30,33.0,33.95,32.75,33.7,85085
2026-05-22 13:15:00+05:30,33.8,33.9,32.6,32.7,95940
2026-05-22 13:20:00+05:30,32.5,34.45,32.5,34.4,91650
2026-05-22 13:25:00+05:30,32.3,32.8,31.85,32.4,91520
2026-05-22 13:30:00+05:30,32.8,33.8,32.7,33.2,138385
2026-05-22 13:35:00+05:30,34.1,34.5,33.25,33.3,64480
