timestamp,open,high,low,close,volume
2026-05-21 09:15:00+05:30,35.1,39.0,24.2,37.0,2458105
2026-05-21 09:20:00+05:30,37.3,39.55,34.55,36.45,1223495
2026-05-21 09:25:00+05:30,36.4,40.5,35.15,38.8,738725
2026-05-21 09:30:00+05:30,38.65,42.95,35.85,40.2,916500
2026-05-21 09:35:00+05:30,40.0,41.45,34.4,35.8,605865
2026-05-21 09:40:00+05:30,35.55,37.5,31.15,31.35,697450
2026-05-21 09:45:00+05:30,31.4,32.95,30.25,31.75,607165
2026-05-21 09:50:00+05:30,31.85,32.55,28.1,29.05,692770
2026-05-21 09:55:00+05:30,29.1,33.65,28.5,33.65,503685
2026-05-21 10:00:00+05:30,33.75,33.95,30.0,30.15,302315
2026-05-21 10:05:00+05:30,30.2,34.5,29.6,31.5,496080
2026-05-21 10:10:00+05:30,31.65,32.9,30.5,31.25,254475
2026-05-21 10:15:00+05:30,31.25,31.3,29.2,29.65,279630
2026-05-21 10:20:00+05:30,29.7,30.9,28.2,30.7,357630
2026-05-21 10:25:00+05:30,30.65,31.4,27.1,28.5,543985
2026-05-21 10:30:00+05:30,28.3,32.3,28.2,31.85,429260
2026-05-21 10:35:00+05:30,32.0,36.8,30.75,35.2,741390
2026-05-21 10:40:00+05:30,35.25,35.9,29.35,29.35,791440
2026-05-21 10:45:00+05:30,29.45,31.9,28.3,31.65,458185
2026-05-21 10:50:00+05:30,31.75,35.2,30.65,32.2,670345
2026-05-21 10:55:00+05:30,32.25,36.6,31.6,35.1,500370
2026-05-21 11:00:00+05:30,35.3,38.65,35.1,36.85,567255
2026-05-21 11:05:00+05:30,36.8,39.55,36.1,36.6,507910
2026-05-21 11:10:00+05:30,36.6,39.3,35.5,38.65,575835
2026-05-21 11:15:00+05:30,38.5,55.15,38.3,44.4,2225015
2026-05-21 11:20:00+05:30,44.75,45.6,36.55,36.8,805285
2026-05-21 11:25:00+05:30,36.8,37.85,31.55,32.45,873470
2026-05-21 11:30:00+05:30,32.5,34.2,31.6,32.45,683995
2026-05-21 11:35:00+05:30,32.35,33.25,30.75,32.9,445705
2026-05-21 11:40:00+05:30,33.1,34.5,32.15,32.45,430495
2026-05-21 11:45:00+05:30,32.4,34.35,31.9,32.65,360620
2026-05-21 11:50:00+05:30,32.75,33.8,29.5,33.0,576940
2026-05-21 11:55:00+05:30,33.35,35.7,32.0,33.75,398190
2026-05-21 12:00:00+05:30,33.8,33.85,30.75,32.5,307645
2026-05-21 12:05:00+05:30,32.55,33.3,30.9,31.7,308425
2026-05-21 12:10:00+05:30,31.55,36.85,31.1,36.65,401960
2026-05-21 12:15:00+05:30,36.4,38.3,33.45,35.9,564655
2026-05-21 12:20:00+05:30,35.95,38.65,34.5,38.65,338325
2026-05-21 12:25:00+05:30,38.3,51.35,37.1,46.3,1473680
2026-05-21 12:30:00+05:30,46.25,47.9,42.55,44.2,611325
2026-05-21 12:35:00+05:30,44.15,54.7,43.5,51.85,1225055
2026-05-21 12:40:00+05:30,51.6,56.15,51.15,55.7,295555
2026-05-21 12:45:00+05:30,51.0,55.75,51.0,54.45,193830
2026-05-21 12:50:00+05:30,53.85,54.05,50.25,51.0,413140
2026-05-21 12:55:00+05:30,51.2,53.8,50.55,52.9,367120
2026-05-21 13:00:00+05:30,53.2,54.2,51.3,54.05,103155
