timestamp,open,high,low,close,volume
2026-05-12 09:15:00+05:30,143.0,143.0,95.0,100.8,350350
2026-05-12 09:20:00+05:30,99.9,100.2,90.0,90.25,212875
2026-05-12 09:25:00+05:30,90.0,90.0,83.15,83.25,178425
2026-05-12 09:30:00+05:30,83.15,84.55,80.1,82.4,148200
2026-05-12 09:35:00+05:30,82.0,85.25,80.7,81.15,129220
2026-05-12 09:40:00+05:30,81.5,86.3,80.95,83.9,85085
2026-05-12 09:45:00+05:30,83.75,85.45,81.35,81.65,76245
2026-05-12 09:50:00+05:30,81.85,83.55,81.05,81.9,75205
2026-05-12 09:55:00+05:30,81.85,83.7,80.3,81.4,146185
2026-05-12 10:00:00+05:30,81.35,81.75,79.0,80.8,135200
2026-05-12 10:05:00+05:30,80.8,81.9,77.7,80.5,120315
2026-05-12 10:10:00+05:30,80.45,82.4,79.35,82.0,74100
2026-05-12 10:15:00+05:30,82.0,85.0,81.4,84.8,85670
2026-05-12 10:20:00+05:30,84.8,85.3,76.35,77.55,91455
2026-05-12 10:25:00+05:30,77.45,77.75,74.0,75.9,164580
2026-05-12 10:30:00+05:30,74.95,76.0,74.1,74.85,88335
2026-05-12 10:35:00+05:30,74.85,75.2,71.7,73.3,166985
2026-05-12 10:40:00+05:30,72.85,77.0,72.7,75.1,166595
2026-05-12 10:45:00+05:30,75.6,75.95,71.8,71.95,54080
2026-05-12 10:50:00+05:30,72.0,73.45,71.95,72.95,43030
2026-05-12 10:55:00+05:30,72.7,75.1,72.65,74.4,42250
2026-05-12 11:00:00+05:30,74.4,74.65,70.0,70.95,111215
2026-05-12 11:05:00+05:30,70.95,72.4,69.45,71.25,54795
2026-05-12 11:10:00+05:30,71.55,72.55,71.25,71.6,48685
2026-05-12 11:15:00+05:30,71.55,73.9,71.1,73.0,27040
2026-05-12 11:20:00+05:30,73.0,74.0,71.8,71.95,33410
2026-05-12 11:25:00+05:30,71.95,73.5,71.25,71.25,74360
2026-05-12 11:30:00+05:30,70.8,72.6,70.0,72.15,43095
2026-05-12 11:35:00+05:30,72.15,73.15,70.1,72.5,48815
2026-05-12 11:40:00+05:30,73.05,74.0,72.5,73.6,18590
2026-05-12 11:45:00+05:30,73.3,73.55,71.1,72.65,25740
2026-05-12 11:50:00+05:30,72.65,73.95,71.2,72.6,35425
2026-05-12 11:55:00+05:30,72.85,74.85,72.2,72.2,36855
2026-05-12 12:00:00+05:30,72.1,72.65,70.8,71.45,42510
2026-05-12 12:05:00+05:30,71.45,71.7,65.3,66.3,99970
2026-05-12 12:10:00+05:30,66.05,69.3,65.85,68.6,97240
2026-05-12 12:15:00+05:30,68.8,70.3,68.35,69.85,61490
2026-05-12 12:20:00+05:30,69.75,70.9,68.65,70.0,47450
2026-05-12 12:25:00+05:30,70.2,70.35,69.0,69.15,45890
2026-05-12 12:30:00+05:30,69.0,69.2,64.5,65.65,136370
2026-05-12 12:35:00+05:30,65.25,67.15,64.6,66.2,96655
2026-05-12 12:40:00+05:30,66.25,67.7,65.9,66.7,52455
2026-05-12 12:45:00+05:30,66.75,67.85,65.2,66.05,35230
2026-05-12 12:50:00+05:30,66.0,67.1,64.25,64.55,87165
2026-05-12 12:55:00+05:30,64.85,66.2,64.1,65.0,57720
2026-05-12 13:00:00+05:30,65.15,66.6,64.6,66.2,41080
2026-05-12 13:05:00+05:30,66.2,66.3,63.6,64.0,39390
2026-05-12 13:10:00+05:30,64.65,65.65,63.45,65.15,52065
2026-05-12 13:15:00+05:30,65.45,67.55,65.1,65.6,96005
2026-05-12 13:20:00+05:30,65.75,65.85,62.9,63.0,48685
2026-05-12 13:25:00+05:30,63.0,64.75,63.0,63.85,61100
2026-05-12 13:30:00+05:30,63.9,65.95,62.6,62.6,67730
2026-05-12 13:35:00+05:30,62.9,64.0,60.5,60.85,67860
2026-05-12 13:40:00+05:30,60.85,61.2,58.2,58.9,84890
2026-05-12 13:45:00+05:30,59.0,60.0,56.8,59.4,112255
2026-05-12 13:50:00+05:30,59.6,60.6,56.45,56.75,70980
2026-05-12 13:55:00+05:30,56.65,57.8,54.6,54.6,92105
2026-05-12 14:00:00+05:30,54.5,54.65,51.75,52.4,150865
2026-05-12 14:05:00+05:30,52.3,52.4,48.3,48.3,231075
2026-05-12 14:10:00+05:30,48.5,49.75,47.45,49.15,167895
2026-05-12 14:15:00+05:30,49.15,51.75,48.95,50.65,122590
2026-05-12 14:20:00+05:30,50.5,53.8,50.0,53.3,101920
2026-05-12 14:25:00+05:30,53.2,53.55,50.5,51.85,71695
2026-05-12 14:30:00+05:30,51.85,51.85,47.2,47.3,88075
2026-05-12 14:35:00+05:30,47.2,49.7,47.2,49.1,98150
2026-05-12 14:40:00+05:30,49.0,49.8,48.3,48.85,74945
2026-05-12 14:45:00+05:30,48.7,50.2,48.55,48.85,92430
2026-05-12 14:50:00+05:30,48.85,49.1,44.35,45.05,217165
2026-05-12 14:55:00+05:30,44.95,45.2,41.8,42.85,314990
2026-05-12 15:00:00+05:30,42.8,43.1,40.2,41.3,337350
2026-05-12 15:05:00+05:30,41.35,41.8,38.15,39.1,250575
2026-05-12 15:10:00+05:30,39.1,40.7,38.0,40.3,714935
2026-05-12 15:15:00+05:30,40.85,41.0,39.3,40.2,660465
2026-05-12 15:20:00+05:30,40.15,41.85,39.85,41.25,353860
2026-05-12 15:25:00+05:30,41.25,47.75,41.0,47.0,538330
