timestamp,open,high,low,close,volume
2026-05-22 09:15:00+05:30,23671.2,23710.8,23671.0,23693.5,12032973
2026-05-22 09:20:00+05:30,23692.85,23756.65,23692.85,23752.85,8023893
2026-05-22 09:25:00+05:30,23753.25,23756.25,23731.2,23738.6,5144757
2026-05-22 09:30:00+05:30,23739.0,23752.05,23736.75,23748.1,1381691
2026-05-22 09:35:00+05:30,23763.65,23778.6,23762.1,23774.55,1063386
2026-05-22 09:40:00+05:30,23755.5,23756.6,23741.45,23742.0,959329
2026-05-22 09:45:00+05:30,23753.3,23756.7,23748.15,23754.6,695238
2026-05-22 09:50:00+05:30,23740.95,23756.2,23740.55,23752.05,1686891
2026-05-22 09:55:00+05:30,23774.35,23779.65,23772.7,23773.7,495315
2026-05-22 10:00:00+05:30,23778.6,23780.9,23770.75,23773.25,988634
2026-05-22 10:05:00+05:30,23766.5,23769.35,23759.4,23767.85,913755
2026-05-22 10:10:00+05:30,23785.15,23795.1,23785.15,23794.15,1056963
2026-05-22 10:15:00+05:30,23791.65,23795.4,23787.05,23789.9,1014238
2026-05-22 10:20:00+05:30,23763.5,23766.85,23763.15,23763.5,766706
2026-05-22 10:25:00+05:30,23765.45,23775.15,23762.1,23774.55,807324
2026-05-22 10:30:00+05:30,23761.35,23770.8,23761.35,23767.2,894560
2026-05-22 10:35:00+05:30,23778.3,23782.6,23774.95,23782.05,667252
2026-05-22 10:40:00+05:30,23773.75,23783.65,23773.75,23783.65,730131
2026-05-22 10:45:00+05:30,23793.0,23796.4,23790.85,23791.55,419572
2026-05-22 10:50:00+05:30,23784.3,23785.2,23775.45,23776.3,560677
2026-05-22 10:55:00+05:30,23786.45,23786.45,23781.0,23782.45,288098
2026-05-22 11:00:00+05:30,23781.2,23782.55,23776.8,23779.2,983973
2026-05-22 11:05:00+05:30,23779.45,23782.5,23778.4,23779.1,585337
2026-05-22 11:10:00+05:30,23774.7,23777.75,23774.25,23776.6,455912
2026-05-22 11:15:00+05:30,23772.45,23773.35,23767.65,23770.6,475150
2026-05-22 11:20:00+05:30,23767.0,23768.8,23756.1,23760.5,620394
2026-05-22 11:25:00+05:30,23785.1,23786.7,23772.5,23775.3,524792
2026-05-22 11:30:00+05:30,23758.2,23759.2,23750.05,23750.1,1293188
