timestamp,open,high,low,close,volume
2026-05-22 09:15:00+05:30,17.0,17.95,10.0,16.15,2099110
2026-05-22 09:20:00+05:30,16.25,19.9,16.1,19.5,1376115
2026-05-22 09:25:00+05:30,19.5,19.85,17.55,18.15,760825
2026-05-22 09:30:00+05:30,18.25,20.75,17.6,20.55,646100
2026-05-22 09:35:00+05:30,20.7,21.35,18.05,18.05,911950
2026-05-22 09:40:00+05:30,18.1,18.9,16.5,18.05,798135
2026-05-22 09:45:00+05:30,18.0,18.4,16.6,16.8,461760
2026-05-22 09:50:00+05:30,16.75,19.65,16.7,19.3,555035
2026-05-22 09:55:00+05:30,19.3,20.75,18.45,19.5,696020
2026-05-22 10:00:00+05:30,19.5,20.2,18.2,18.3,339040
2026-05-22 10:05:00+05:30,18.3,19.95,17.9,19.95,477295
2026-05-22 10:10:00+05:30,19.85,21.0,19.75,19.95,532545
2026-05-22 10:15:00+05:30,19.95,20.3,17.5,17.95,564330
2026-05-22 10:20:00+05:30,18.05,19.2,17.75,17.75,496015
2026-05-22 10:25:00+05:30,17.7,18.7,17.35,17.65,254150
2026-05-22 10:30:00+05:30,17.65,19.2,17.55,18.6,350155
2026-05-22 10:35:00+05:30,18.5,19.1,17.4,18.3,237640
2026-05-22 10:40:00+05:30,18.4,19.9,17.9,19.8,384150
2026-05-22 10:45:00+05:30,19.9,20.2,17.8,18.65,454220
2026-05-22 10:50:00+05:30,18.6,18.85,17.9,18.15,183625
2026-05-22 10:55:00+05:30,18.2,18.4,17.75,18.05,182780
2026-05-22 11:00:00+05:30,17.95,18.15,17.25,17.7,182650
2026-05-22 11:05:00+05:30,17.7,18.0,17.0,17.5,218140
2026-05-22 11:10:00+05:30,17.5,17.7,16.65,16.95,221975
2026-05-22 11:15:00+05:30,16.9,17.25,16.5,16.65,169585
2026-05-22 11:20:00+05:30,16.6,18.3,16.25,17.6,427635
2026-05-22 11:25:00+05:30,17.75,17.85,15.35,15.75,664365
2026-05-22 11:30:00+05:30,15.65,16.7,15.05,16.05,524160
2026-05-22 11:35:00+05:30,16.05,16.75,15.6,16.7,216840
2026-05-22 11:40:00+05:30,16.7,20.25,16.45,19.9,729950
2026-05-22 11:45:00+05:30,19.9,24.9,19.45,21.45,1741415
2026-05-22 11:50:00+05:30,21.65,22.0,20.1,20.2,776620
2026-05-22 11:55:00+05:30,20.3,21.2,19.6,20.45,447395
2026-05-22 12:00:00+05:30,20.55,20.7,18.4,18.95,338000
2026-05-22 12:05:00+05:30,18.9,19.45,18.0,18.1,345865
2026-05-22 12:10:00+05:30,17.95,20.3,17.95,19.1,516620
2026-05-22 12:15:00+05:30,19.05,19.8,18.2,18.45,327535
2026-05-22 12:20:00+05:30,18.4,18.7,17.0,17.0,521365
2026-05-22 12:25:00+05:30,16.95,17.85,16.95,17.45,406575
2026-05-22 12:30:00+05:30,17.3,17.45,16.35,17.45,399035
2026-05-22 12:35:00+05:30,17.5,17.65,16.8,17.5,391755
2026-05-22 12:40:00+05:30,17.5,19.05,17.4,18.1,513565
2026-05-22 12:45:00+05:30,18.1,21.15,18.05,20.5,656890
2026-05-22 12:50:00+05:30,20.55,23.45,20.5,22.65,1022450
2026-05-22 12:55:00+05:30,22.75,22.85,21.6,22.35,117910
